,0
208,1.0
209,1.0
210,1.0
211,1.0
212,0.9
213,0.9
214,0.9
215,1.0
216,0.1
217,0.0
218,0.984236036785
219,1.0
220,0.806666666667
221,0.5
222,0.0
223,0.5
224,1.0
225,1.0
226,0.1
227,1.0
228,0.266666666667
229,0.0
230,0.9
231,0.5
232,0.7
233,1.0
234,0.6
235,0.6
236,0.224444444444
237,0.4
238,0.816666666667
239,1.0
240,0.8
241,0.9
242,0.8
243,1.0
244,0.9
245,0.7
246,0.433333333333
247,1.0
248,0.5
249,0.7
250,0.733333333333
251,0.0
252,0.7
253,0.1
254,0.5
255,1.0
256,0.6
257,0.9
258,0.919047619048
259,0.383333333333
260,0.9
261,0.987694208291
262,0.0
263,1.0
264,0.0
265,0.974405666704
266,0.6
267,0.9
268,0.5
269,0.9
270,0.3
271,0.9
272,1.0
273,0.925
274,1.0
275,0.766666666667
276,0.95
277,0.7
278,0.625
279,0.5
280,0.1
281,1.0
282,0.8
283,0.7
284,1.0
285,0.9
286,0.2
287,0.997898055528
288,0.8
289,0.9
290,0.176785714286
291,0.6
292,1.0
293,0.3
294,0.3
295,0.8
296,0.9
297,1.0
298,0.8
299,1.0
300,0.3
301,0.0
302,0.8
303,0.2
304,0.216666666667
305,0.782142857143
306,0.3
307,0.975
308,1.0
309,0.0
310,0.9
311,0.6
312,0.2
313,1.0
314,0.6
315,0.1
316,1.0
317,0.2
318,0.9
319,1.0
320,0.5
321,0.3
322,0.2
323,0.6
324,0.6
325,0.9
326,1.0
327,0.9
328,0.1
329,0.9
330,0.9
331,0.6
332,0.977073376569
333,0.680303030303
334,0.4
335,0.982750491614
336,0.984294649062
337,1.0
338,1.0
339,0.9
340,1.0
341,1.0
342,1.0
343,0.1
344,0.855555555556
345,1.0
346,0.4
347,0.775
348,1.0
349,0.9
350,1.0
351,1.0
352,0.425651676755
353,1.0
354,0.0
355,0.775
356,1.0
357,0.48
358,1.0
359,0.3
360,0.973852218559
361,0.9
362,0.1
363,1.0
364,0.8
365,0.6
366,1.0
367,1.0
368,1.0
369,0.2
370,0.575
371,0.5
372,1.0
373,1.0
374,0.4
375,0.394002890173
376,0.8
377,0.8
378,0.1
379,0.5
380,0.1
381,0.2
382,0.853904615969
383,0.85
384,1.0
385,1.0
386,1.0
387,0.2
388,1.0
389,0.1
390,0.55
391,0.995552757999
392,0.8
393,0.635
394,0.2
395,1.0
396,0.8
397,0.8
398,0.7
399,0.6
400,0.3
401,0.0
402,0.9
403,1.0
404,0.0
405,0.5
406,1.0
407,0.943365892363
408,1.0
409,1.0
410,1.0
411,0.3
412,0.123190467979
413,1.0
414,0.0285714285714
415,0.3
416,0.1
417,0.0
418,0.0
419,0.7
420,0.0
421,0.8
422,0.4
423,1.0
424,1.0
425,1.0
426,0.6
427,0.1
428,0.173333333333
429,0.3
430,0.1
431,0.338643503555
432,0.1
433,1.0
434,1.0
435,1.0
436,0.1
437,0.0833333333333
438,1.0
439,1.0
440,0.4
441,1.0
442,0.6
443,0.26
444,1.0
445,1.0
446,0.4
447,1.0
448,0.3
449,0.4
450,0.4
451,0.6
452,0.0666666666667
453,0.0
454,0.55
455,0.573333333333
456,0.626666666667
457,0.8
458,1.0
459,0.21
460,0.596666666667
461,0.4
462,0.2
463,1.0
464,0.358333333333
465,0.35
466,0.2
467,1.0
468,0.991458581779
469,0.9
470,0.4
471,0.5
472,1.0
473,1.0
474,1.0
475,0.7
476,0.3
477,0.9
478,1.0
479,0.761383030794
480,0.0
481,1.0
482,0.0
483,0.9
484,0.1
485,1.0
486,0.7
487,1.0
488,0.283333333333
489,0.4
490,0.8
491,1.0
492,0.6
493,0.675
494,0.9
495,1.0
496,1.0
497,0.8
498,0.849360887954
499,1.0
500,0.7
501,0.8
502,0.3
503,1.0
504,0.925
505,0.0
506,0.8
507,0.9
508,0.9
509,0.9
510,1.0
511,1.0
512,1.0
513,0.0
514,0.6
515,0.8
516,1.0
517,0.9
518,0.95
519,1.0
520,0.9
521,0.8
522,0.246031746032
523,0.3
524,0.74
525,0.34
526,0.0
527,1.0
528,0.0
529,0.4
530,0.5
531,1.0
532,1.0
533,0.9
534,0.4
535,1.0
536,1.0
537,0.9
538,1.0
539,0.492857142857
540,0.7
541,0.4
542,1.0
543,0.9
544,0.905833333333
545,0.1
546,0.65
547,1.0
548,1.0
549,1.0
550,1.0
551,0.9
552,0.8
553,0.855555555556
554,0.6
555,1.0
556,0.4
557,1.0
558,1.0
559,1.0
560,1.0
561,1.0
562,0.366666666667
563,1.0
564,0.5
565,0.8
566,0.4
567,0.735595238095
568,0.5
569,1.0
570,1.0
571,0.594444444444
572,1.0
573,0.6
574,0.3
575,0.7
576,0.8
577,0.9
578,0.4
579,0.4
580,0.4
581,1.0
582,1.0
583,0.840793650794
584,0.8
585,1.0
586,0.1
587,0.7
588,0.15
589,0.19
590,1.0
591,0.840642492347
592,0.8
593,0.64
594,1.0
595,0.8
596,0.825
597,0.96
598,0.741666666667
599,0.9
600,0.9
601,0.8
602,0.5
603,0.675
604,1.0
605,0.9
606,1.0
607,0.880357142857
608,0.994027726826
609,0.9
610,0.9
611,1.0
612,1.0
613,0.886666666667
614,0.9
615,0.5
616,0.0
617,0.7
618,0.7
619,1.0
620,0.2
621,0.291666666667
622,0.8
623,1.0
624,1.0
625,0.0
626,1.0
627,0.106666666667
628,0.2
629,1.0
630,0.997302871325
631,0.8
632,1.0
633,0.4
634,0.0
635,0.7
636,0.16
637,0.956145004421
638,1.0
639,0.7
640,0.3
641,0.3
642,0.4
643,1.0
644,0.0777777777778
645,1.0
646,0.0
647,1.0
648,1.0
649,0.5
650,0.3
651,0.0
652,1.0
653,0.5
654,0.125
655,0.1
656,0.955238915243
657,0.7
658,1.0
659,1.0
660,1.0
661,1.0
662,0.836596611289
663,0.0
664,0.2
665,0.3
666,1.0
667,0.05
668,0.6
669,0.628333333333
670,0.7
671,1.0
672,0.8
673,0.0
674,1.0
675,0.7
676,0.86
677,1.0
678,0.9
679,0.6
680,0.9
681,0.1
682,0.6
683,0.6
684,0.9
685,0.8
686,0.8
687,0.825
688,0.9
689,0.8
690,0.0
691,0.2
692,0.6
693,0.618372943327
694,0.7
695,0.975486619382
696,1.0
697,0.95
698,0.964252978918
699,0.0
700,1.0
701,0.8
702,0.7
703,0.5
704,1.0
705,0.3
706,0.2
707,1.0
708,0.0
709,0.2
710,0.4
711,0.748333333333
712,0.5
713,0.8
714,0.764682539683
715,1.0
716,0.4
717,1.0
718,0.3
719,0.0
720,0.19
721,1.0
722,0.573333333333
723,0.9
724,0.9
725,0.7
726,0.733333333333
727,0.5
728,1.0
729,0.6
730,0.240476190476
731,0.0
732,1.0
733,0.433333333333
734,0.992857142857
735,0.5
736,0.996566190243
737,0.5
738,0.4
739,1.0
740,1.0
741,1.0
742,0.81
743,0.514285714286
744,0.7
745,0.8
746,1.0
747,0.2
748,1.0
749,0.9
750,0.4
751,0.3
752,0.616666666667
753,0.0
754,1.0
755,1.0
756,1.0
757,0.0
758,1.0
759,0.9
760,0.4
761,0.64
762,0.158333333333
763,0.8
764,0.875
765,0.1
766,0.9
767,0.9
768,0.5
769,1.0
770,0.0
771,0.2
772,0.5
773,0.1
774,1.0
775,1.0
776,1.0
777,1.0
778,0.1
779,0.0
780,1.0
781,1.0
782,0.35
783,1.0
784,0.7
785,0.15
786,0.7
787,0.9
788,0.8
789,1.0
790,0.9
791,0.3
792,0.3
793,0.0
794,0.7
795,0.1
796,0.5
797,0.25
798,0.7
799,0.5
800,0.0
801,0.8
802,0.8
803,0.3
804,0.3
805,0.766666666667
806,1.0
807,0.1
808,0.5
809,0.5
810,1.0
811,1.0
812,1.0
813,1.0
814,0.980876605971
815,0.3
816,0.4
817,0.3
818,0.9
819,1.0
820,0.9
821,0.9
822,1.0
823,1.0
824,0.15
825,1.0
826,1.0
827,0.1
828,1.0
829,0.4
830,1.0
831,0.9
832,0.0
833,1.0
834,1.0
835,0.875
836,0.0
837,1.0
838,0.583333333333
839,0.0
840,1.0
841,0.0
842,0.7375
843,1.0
844,1.0
845,0.3
846,1.0
847,0.882061688312
848,0.630238095238
849,0.4
850,0.87606856054
851,0.225
852,1.0
853,0.4
854,0.1
855,0.4
856,1.0
857,0.82
858,0.3
859,0.5
860,1.0
861,0.031746031746
862,0.1
863,0.2
864,0.366666666667
865,0.0
866,0.7
867,0.2
868,0.0
869,1.0
870,1.0
871,0.6
872,1.0
873,0.3
874,0.9
875,0.961244615692
876,0.9
877,0.5
878,1.0
879,0.8
880,0.8
881,0.5
882,0.375
883,1.0
884,0.3
885,1.0
886,0.7
887,1.0
888,0.8
889,1.0
890,0.5
891,0.7
892,0.4
893,0.2
894,0.5
895,0.8
896,0.0
897,0.9
898,1.0
899,0.2
900,0.7
901,0.7
902,0.8
903,0.85
904,0.7
905,0.866666666667
906,0.3
907,0.458333333333
908,0.2
909,1.0
910,0.3
911,0.8
912,0.2
913,0.6
914,0.0
915,0.3
916,0.5
917,1.0
918,0.9
919,0.75
920,0.8
921,1.0
922,1.0
923,0.576666666667
924,0.1
925,0.1
926,0.5
927,1.0
928,0.997998092383
929,0.5
930,1.0
931,0.0
932,0.275
933,1.0
934,0.96
935,0.7
936,1.0
937,1.0
938,0.0
939,0.8
940,0.5
941,0.8
942,0.7
943,0.5
944,0.8
945,1.0
946,1.0
947,0.775
948,0.9
949,0.9
950,0.266666666667
951,0.991962421712
952,0.3
953,0.5
954,1.0
955,0.4
956,0.7
957,0.0
958,0.15
959,0.9
960,1.0
961,1.0
962,0.8
963,0.946119517545
964,1.0
965,0.2
966,0.0
967,1.0
968,0.4
969,0.7
970,1.0
971,0.4
972,0.525
973,0.7
974,1.0
975,0.5
976,0.2
977,0.925
978,0.2
979,0.9
980,0.1
981,0.9
982,0.9
983,0.0
984,0.8
985,1.0
986,0.6
987,0.0
988,0.7
989,0.7
990,0.340238095238
991,0.2
992,0.971085254205
993,0.8
994,0.8
995,0.7
996,1.0
997,0.233333333333
998,1.0
999,0.5
1000,0.2
1001,0.9
1002,0.463095238095
1003,0.8
1004,0.1
1005,0.0
1006,0.9
1007,0.485
1008,0.6
1009,0.5
1010,0.996117611305
1011,1.0
1012,0.64
1013,1.0
1014,0.0
1015,0.987872558142
1016,0.633333333333
1017,0.2
1018,0.238095238095
1019,0.9
1020,0.9
1021,1.0
1022,0.533333333333
1023,1.0
1024,0.70119047619
1025,0.6
1026,0.0666666666667
1027,1.0
1028,0.9
1029,0.916666666667
1030,0.9
1031,0.910714285714
1032,0.21
1033,1.0
1034,0.7
1035,0.4
1036,0.8
1037,1.0
1038,1.0
1039,0.6
1040,0.943073593074
1041,0.8
1042,0.1
1043,0.716666666667
1044,1.0
1045,0.2
1046,1.0
1047,1.0
1048,1.0
1049,0.9
1050,0.15
1051,0.425
1052,0.9
1053,0.538134920635
1054,1.0
1055,0.3
1056,0.9
1057,0.9
1058,0.2
1059,0.7
1060,0.9
1061,0.8
1062,1.0
1063,0.9
1064,0.6
1065,1.0
1066,1.0
1067,0.3
1068,1.0
1069,1.0
1070,0.6
1071,1.0
1072,0.6
1073,1.0
1074,0.6
1075,0.1
1076,1.0
1077,0.412142857143
1078,1.0
1079,1.0
1080,1.0
1081,0.0
1082,0.433333333333
1083,0.9
1084,0.8
1085,0.683333333333
1086,0.8
1087,1.0
1088,1.0
1089,1.0
1090,0.8
1091,1.0
1092,0.8
1093,0.4
1094,0.9
1095,0.5
1096,0.716666666667
1097,0.1
1098,1.0
1099,0.982666666667
1100,0.7
1101,0.9
1102,1.0
1103,0.9
1104,0.396941497306
1105,0.8
1106,0.0
1107,1.0
1108,0.5
1109,0.483333333333
1110,0.8
1111,0.3
1112,0.0
1113,0.7
1114,0.1
1115,0.9
1116,0.9
1117,0.7
1118,0.7
1119,0.3
1120,1.0
1121,1.0
1122,0.4
1123,0.517406764273
1124,0.8
1125,0.626666666667
1126,0.9
1127,0.7
1128,0.9
1129,1.0
1130,0.9
1131,0.8
1132,0.9
1133,0.5
1134,0.2
1135,0.0
1136,0.175
1137,0.2
1138,0.7
1139,0.9
1140,0.3
1141,1.0
1142,0.416666666667
1143,0.923438386719
1144,1.0
1145,0.0
1146,0.95
1147,0.706025374181
1148,0.5
1149,0.9
1150,0.1
1151,0.8
1152,0.333333333333
1153,1.0
1154,0.457142857143
1155,0.9
1156,1.0
1157,0.6
1158,0.8
1159,0.19
1160,0.4
1161,0.9
1162,0.8
1163,0.0
1164,1.0
1165,0.7
1166,1.0
1167,1.0
1168,0.266666666667
1169,0.2
1170,0.8
1171,1.0
1172,1.0
1173,0.386666666667
1174,0.8
1175,1.0
1176,0.9
1177,0.233333333333
1178,0.3
1179,0.9
1180,0.546392401352
1181,0.0
1182,0.1
1183,0.8
1184,0.1
1185,0.9
1186,0.8
1187,0.2
1188,1.0
1189,1.0
1190,0.625
1191,0.727380952381
1192,0.8
1193,1.0
1194,0.5
1195,0.8
1196,0.759553217698
1197,0.2
1198,1.0
1199,0.9
1200,0.6
1201,1.0
1202,0.0
1203,0.6
1204,1.0
1205,0.9
1206,0.7
1207,1.0
1208,1.0
1209,1.0
1210,0.9
1211,1.0
1212,0.8
1213,1.0
1214,0.4
1215,0.988251029191
1216,0.55
1217,0.0
1218,0.5
1219,0.4
1220,0.2
1221,0.6
1222,0.9
1223,0.2
1224,1.0
1225,0.7
1226,1.0
1227,0.7
1228,0.5
1229,0.5
1230,0.5
1231,0.91322045174
1232,0.328333333333
1233,0.7
1234,0.3
1235,0.458333333333
1236,0.1
1237,0.4
1238,1.0
1239,0.233333333333
1240,1.0
1241,0.5
1242,0.9
1243,0.2
1244,0.7
1245,0.4
1246,0.3
1247,1.0
1248,0.516666666667
1249,0.749252136752
1250,0.1
1251,0.8
1252,0.913333333333
1253,0.1
1254,0.05
1255,0.744444444444
1256,0.5
1257,1.0
1258,0.1
1259,0.695555555556
1260,1.0
1261,0.0846012409012
1262,1.0
1263,0.1
1264,1.0
1265,0.35
1266,0.0
1267,1.0
1268,0.7
1269,0.8
1270,0.9
1271,0.0
1272,0.783333333333
1273,0.3
1274,0.5
1275,0.3
1276,0.5
1277,0.8
1278,0.6
1279,0.766666666667
1280,0.8
1281,0.0
1282,1.0
1283,0.9
1284,1.0
1285,0.575
1286,0.5
1287,0.433333333333
1288,0.733333333333
1289,1.0
1290,0.894444444444
1291,0.1
1292,0.8
1293,1.0
1294,0.8
1295,0.2
1296,0.157142857143
1297,1.0
1298,0.95
1299,0.8
1300,0.901666666667
1301,1.0
1302,0.1
1303,0.798561520376
1304,1.0
1305,0.4
1306,1.0
1307,0.966666666667
1308,0.825
1309,1.0
1310,0.4
1311,0.9
1312,0.4
1313,0.4
1314,0.828571428571
1315,0.516666666667
1316,0.2
1317,1.0
1318,0.85
1319,0.6
1320,1.0
1321,0.372294372294
1322,0.85
1323,0.233333333333
1324,1.0
1325,1.0
1326,0.3
1327,0.8
1328,0.9
1329,1.0
1330,0.9
1331,0.925
1332,0.8
1333,1.0
1334,0.0
1335,0.3
1336,0.9
1337,0.665
1338,0.34535042683
1339,0.7
1340,0.7
1341,0.5
1342,0.9
1343,0.56
1344,1.0
1345,0.9
1346,0.6
1347,1.0
1348,0.9
1349,1.0
1350,0.6
1351,1.0
1352,0.9
1353,0.716666666667
1354,0.5
1355,0.1
1356,1.0
1357,0.216666666667
1358,0.95
1359,0.9
1360,0.9
1361,0.36
1362,0.8
1363,0.9
1364,0.1
1365,1.0
1366,0.0
1367,0.95
1368,0.783333333333
1369,0.0708333333333
1370,0.9
1371,0.7
1372,0.7
1373,0.4
1374,0.933333333333
1375,0.8
1376,0.9
1377,1.0
1378,0.822084942368
1379,1.0
1380,1.0
1381,0.9
1382,0.1
1383,0.9
1384,0.6
1385,0.9
1386,0.8
1387,0.825
1388,0.7
1389,0.0
1390,0.1
1391,0.4
1392,0.61
1393,0.34
1394,0.8
1395,0.383333333333
1396,1.0
1397,0.2
1398,0.7
1399,0.8
1400,0.0
1401,0.852777777778
1402,0.55
1403,1.0
1404,0.0
1405,0.2
1406,0.8
1407,0.8
1408,0.9
1409,1.0
1410,0.95
1411,0.133333333333
1412,1.0
1413,1.0
1414,0.8
1415,0.86
1416,0.5
1417,0.45
1418,0.2
1419,0.7
1420,1.0
1421,0.9
1422,0.75
1423,0.75
1424,0.5
1425,0.1
1426,0.566666666667
1427,0.8
1428,0.193333333333
1429,0.7
1430,0.0
1431,1.0
1432,0.6
1433,0.8
1434,0.6
1435,0.8
1436,0.1
1437,0.8
1438,0.1
1439,1.0
1440,1.0
1441,0.9
1442,1.0
1443,0.45
1444,1.0
1445,0.9
1446,0.8
1447,1.0
1448,0.6
1449,0.9
1450,1.0
1451,0.7
1452,0.956798115594
1453,0.637267653285
1454,0.425
1455,0.0
1456,0.988243776323
1457,0.4
1458,1.0
1459,0.2
1460,1.0
1461,0.9
1462,0.482592592593
1463,0.9
1464,0.3
1465,0.6
1466,0.51
1467,0.652525252525
1468,1.0
1469,1.0
1470,1.0
1471,1.0
1472,0.5
1473,0.6
1474,0.95
1475,0.9
1476,0.0
1477,0.0
1478,1.0
1479,0.666666666667
1480,0.8
1481,0.875
1482,1.0
1483,0.6
1484,1.0
1485,1.0
1486,0.8
1487,0.383333333333
1488,0.1
1489,0.616666666667
1490,1.0
1491,1.0
1492,0.998387453009
1493,0.5
1494,1.0
1495,1.0
1496,0.3
1497,0.6
1498,0.942857142857
1499,0.653333333333
1500,0.4
1501,0.766666666667
1502,0.7
1503,0.7
1504,1.0
1505,0.15
1506,1.0
1507,0.8
1508,0.8
1509,0.8
1510,0.5
1511,0.0
1512,1.0
1513,0.1
1514,0.993376623377
1515,0.7
1516,0.116666666667
1517,0.8
1518,0.9
1519,0.4
1520,0.9
1521,0.6
1522,0.7
1523,1.0
1524,0.8
1525,0.9
1526,0.986309303772
1527,1.0
1528,0.7
1529,0.87
1530,0.4
1531,0.933333333333
1532,0.1
1533,1.0
1534,1.0
1535,0.9
1536,1.0
1537,0.2
1538,0.9
1539,0.65
1540,0.1
1541,0.553333333333
1542,1.0
1543,0.2
1544,0.5
1545,1.0
1546,0.6
1547,1.0
1548,1.0
1549,0.9
1550,0.7
1551,0.158333333333
1552,0.9
1553,0.1
1554,0.24
1555,1.0
1556,1.0
1557,0.0
1558,0.2
1559,1.0
1560,0.4
1561,0.9
1562,0.966666666667
1563,0.9
1564,1.0
1565,1.0
1566,0.4
1567,0.3
1568,0.4
1569,0.5
1570,1.0
1571,0.8
1572,0.1
1573,0.5
1574,0.516666666667
1575,1.0
1576,0.8
1577,0.0333333333333
1578,0.922222222222
1579,0.1
1580,0.0
1581,0.7
1582,0.9
1583,1.0
1584,0.4
1585,0.0
1586,0.9
1587,1.0
1588,1.0
1589,0.7
1590,0.7
1591,0.516666666667
1592,0.749428342766
1593,0.266666666667
1594,0.470238095238
1595,0.0
1596,0.0
1597,0.3
1598,0.234925755248
1599,0.9
1600,1.0
1601,0.0
1602,0.9
1603,0.2
1604,0.9
1605,0.816666666667
1606,1.0
1607,1.0
1608,0.8
1609,0.395840102397
1610,0.89775117636
1611,0.7
1612,0.6
1613,1.0
1614,0.3
1615,0.8
1616,0.6
1617,0.6
1618,0.8
1619,0.583333333333
1620,0.3
1621,0.8
1622,0.953739329648
1623,1.0
1624,0.5
1625,1.0
1626,0.3
1627,0.7
1628,0.125
1629,0.8
1630,0.971428571429
1631,0.1
1632,0.5
1633,1.0
1634,0.55
1635,0.855901906214
1636,1.0
1637,0.3
1638,1.0
1639,0.7
1640,0.6
1641,0.4
1642,1.0
1643,0.616666666667
1644,0.875
1645,0.7
1646,1.0
1647,0.0
1648,0.736254789272
1649,1.0
1650,0.5
1651,0.18
1652,0.8
1653,0.0
1654,0.7
1655,0.95
1656,0.5
1657,1.0
1658,0.1
1659,0.2
1660,0.3
1661,0.4
1662,0.6
1663,0.4
1664,0.3
1665,0.337850776674
1666,1.0
1667,0.6
1668,1.0
1669,0.25
1670,1.0
1671,0.3
1672,0.6
1673,1.0
1674,1.0
1675,1.0
1676,0.35
1677,0.7
1678,0.566666666667
1679,0.5
1680,0.25
1681,0.1
1682,0.7
1683,0.2
1684,0.8
1685,0.0
1686,0.5
1687,0.269404761905
1688,0.575
1689,0.9
1690,0.8
1691,0.0
1692,0.9
1693,0.7
1694,1.0
1695,0.883333333333
1696,0.2
1697,0.9
1698,1.0
1699,0.2
1700,0.5
1701,0.8
1702,0.552976190476
1703,1.0
1704,1.0
1705,0.7
1706,0.4
1707,0.5
1708,0.3
1709,1.0
1710,0.2
1711,0.6
1712,0.3
1713,0.6
1714,0.6
1715,0.65
1716,0.8
1717,0.8
1718,0.1
1719,0.2
1720,0.5
1721,0.4
1722,0.9
1723,0.6
1724,0.615
1725,0.2
1726,0.3
1727,0.8
1728,0.4
1729,0.9
1730,1.0
1731,0.1
1732,0.5
1733,0.7
1734,0.0
1735,1.0
1736,0.6
1737,0.463091449485
1738,0.9
1739,0.5
1740,1.0
1741,0.7
1742,0.1
1743,0.8875
1744,0.1
1745,1.0
1746,0.0
1747,0.5
1748,0.1
1749,0.975
1750,0.64661971831
1751,0.3
1752,1.0
1753,0.55
1754,0.6
1755,1.0
1756,0.8
1757,0.8
1758,0.5
1759,0.975
1760,1.0
1761,0.819883646672
1762,1.0
1763,0.7
1764,0.7
1765,1.0
1766,0.0
1767,1.0
1768,1.0
1769,0.1
1770,0.9
1771,0.35
1772,0.2
1773,0.1
1774,0.6
1775,1.0
1776,1.0
1777,0.816666666667
1778,0.6
1779,0.9
1780,0.4
1781,0.5
1782,1.0
1783,1.0
1784,1.0
1785,0.9
1786,1.0
1787,0.695555555556
1788,0.0
1789,0.3
1790,0.3
1791,1.0
1792,1.0
1793,0.75
1794,0.991154626931
1795,1.0
1796,0.0818181818182
1797,0.8
1798,0.6
1799,1.0
1800,1.0
1801,0.9
1802,0.233333333333
1803,0.8
1804,0.943911054796
1805,1.0
1806,0.2
1807,0.2
1808,0.45
1809,0.1
1810,0.3
1811,0.7
1812,1.0
1813,0.3
1814,0.85
1815,1.0
1816,1.0
1817,0.3
1818,0.533333333333
1819,0.8
1820,0.7
1821,1.0
1822,0.0
1823,0.6
1824,0.2
1825,1.0
1826,0.3
1827,0.065
1828,0.7
1829,0.8
1830,0.95
1831,0.4
1832,0.5
1833,1.0
1834,0.0
1835,0.0
1836,0.9
1837,1.0
1838,0.9
1839,0.840133545127
1840,0.4
1841,0.9
1842,0.725
1843,1.0
1844,0.2
1845,0.2
1846,1.0
1847,0.9
1848,1.0
1849,0.5
1850,0.8
1851,1.0
1852,0.4
1853,0.1
1854,0.966666666667
1855,0.925728251585
1856,0.8
1857,0.866666666667
1858,0.8
1859,0.1
1860,0.9
1861,1.0
1862,0.6
1863,0.0
1864,0.6
1865,0.85
1866,0.6
1867,0.491666666667
1868,0.0
1869,0.56
1870,1.0
1871,0.05
1872,0.4
1873,0.1
1874,1.0
1875,0.775
1876,0.866666666667
1877,0.9
1878,0.3
1879,0.5
1880,0.337857142857
1881,0.990323200739
1882,0.5
1883,0.9
1884,1.0
1885,1.0
1886,0.0
1887,0.985930735931
1888,0.7
1889,0.4
1890,1.0
1891,0.5
1892,1.0
1893,0.3
1894,0.3
1895,0.5
1896,0.9
1897,0.9
1898,0.65
1899,0.1
1900,1.0
1901,0.783333333333
1902,1.0
1903,0.1
1904,0.3
1905,1.0
1906,0.3
1907,0.2
1908,0.676666666667
1909,0.2
1910,0.9
1911,0.4
1912,0.923027631174
1913,0.3
1914,1.0
1915,0.7
1916,0.1
1917,0.0625
1918,0.85
1919,0.9
1920,0.89
1921,0.146888528139
1922,1.0
1923,0.0
1924,0.6
1925,0.1
1926,0.8
1927,0.916666666667
1928,1.0
1929,1.0
1930,0.2
1931,0.95
1932,0.96007651734
1933,0.9
1934,0.9
1935,1.0
1936,0.5
1937,0.4
1938,0.2
1939,0.971428571429
1940,1.0
1941,1.0
1942,0.275
1943,0.1
1944,0.8
1945,0.65
1946,0.548351648352
1947,0.4
1948,0.738961038961
1949,0.2
1950,1.0
1951,0.8
1952,1.0
1953,0.0
1954,1.0
1955,0.9
1956,0.6
1957,0.3
1958,0.8
1959,0.9
1960,0.2
1961,0.726608061027
1962,1.0
1963,0.7
1964,0.2
1965,0.875
1966,0.8
1967,1.0
1968,1.0
1969,0.4
1970,1.0
1971,1.0
1972,1.0
1973,0.6
1974,0.8
1975,1.0
1976,0.9
1977,0.9
1978,0.8
1979,1.0
1980,0.711412166944
1981,1.0
1982,1.0
1983,0.0
1984,0.4
1985,0.0
1986,0.1
1987,0.9
1988,0.9
1989,1.0
1990,0.9
1991,1.0
1992,0.6
1993,0.591666666667
1994,0.9
1995,1.0
1996,0.6
1997,0.4
1998,0.3
1999,0.8
2000,0.941899971544
2001,0.7
2002,0.8
2003,0.5
2004,1.0
2005,1.0
2006,0.9
2007,1.0
2008,0.9
2009,0.7
2010,0.906278364477
2011,1.0
2012,0.6
2013,0.7
2014,0.6
2015,0.1
2016,0.44
2017,0.9
2018,0.267023809524
2019,1.0
2020,0.5
2021,0.86
2022,1.0
2023,0.3
2024,0.1
2025,1.0
2026,0.761666666667
