,prediction,user_id_id
187,0.0047645564191,10396
188,0.269781291485,6759
189,0.77577996254,6948
190,0.822598457336,10075
191,0.916439712048,7028
192,0.884291827679,13609
193,0.849936485291,4378
194,0.97098338604,17347
195,0.562306821346,14078
196,0.854543566704,10577
197,0.199819594622,6669
198,0.989686667919,3845
199,0.99107247591,6817
200,0.924519181252,367
201,0.925563097,17664
202,0.870978236198,17905
203,0.867135763168,8798
204,0.799690961838,5496
205,0.626023471355,611
206,0.0029599214904,12057
207,0.999846816063,182
208,0.999846816063,15621
209,0.988865911961,698
210,0.805941462517,2366
211,0.641341090202,11140
212,0.818655073643,17808
213,0.999846816063,3882
214,0.846246063709,16861
215,0.34427946806,12646
216,0.793926000595,8270
217,0.60455173254,5732
218,0.685371220112,5052
219,0.0457211509347,10574
220,0.00996189936996,15430
221,0.997197031975,846
222,0.814983308315,17400
223,0.999846816063,11530
224,0.999846816063,1811
225,0.999846816063,6382
226,0.100683756173,11712
227,0.960614800453,1785
228,0.825059115887,8264
229,0.84576612711,8831
230,0.977387607098,11032
231,0.103869311512,3146
232,0.0030945087783,17102
233,0.901969432831,15884
234,0.158682003617,3134
235,0.284885376692,3822
236,0.015094878152,15969
237,0.751517951488,15230
238,0.0320004187524,3358
239,0.0242944695055,1598
240,0.890513539314,12614
241,0.907245516777,11298
242,0.134028181434,11213
243,0.922818541527,12181
244,0.890600502491,5923
245,0.0317179374397,9210
246,0.832636237144,5338
247,0.932729363441,8900
248,0.589226365089,4765
249,0.011070061475,10884
250,0.0109981196001,16353
251,0.751835584641,8179
252,0.940767347813,3986
253,0.00355273671448,13818
254,0.730969786644,6853
255,0.965015113354,15008
256,0.784743189812,8772
257,0.0113631282002,16473
258,0.00424660090357,12401
259,0.803999245167,4032
260,0.817774176598,1271
261,0.45050534606,18481
262,0.027000322938,5592
263,0.748871982098,435
264,0.846523523331,13966
265,0.127695247531,8025
266,0.495594203472,17363
267,0.27556091547,8357
268,0.839376091957,181
269,0.601775348186,1632
270,0.308088153601,12632
271,0.0393905155361,7255
272,0.999846816063,14055
273,0.00340781826526,16456
274,0.00410925410688,13551
275,0.450099170208,7219
276,0.0121135488153,14933
277,0.540744662285,16792
278,0.790824830532,543
279,0.926252007484,13499
280,0.920513570309,9989
281,0.22597655654,14546
282,0.0237283334136,5887
283,0.030855178833,17565
284,0.164135918021,8275
285,0.34846714139,16918
286,0.98137062788,5356
287,0.626045048237,15052
288,0.58225351572,4226
289,0.996946275234,17038
290,0.694996774197,14720
291,0.683875799179,16743
292,0.89185488224,17724
293,0.894494116306,6570
294,0.0059212599881,18845
295,0.00550747383386,9826
296,0.123458996415,17078
297,0.104806423187,2757
298,0.874885320663,9880
299,0.664536774158,2294
300,0.9182035923,6052
301,0.979907751083,614
302,0.84274238348,3143
303,0.569694280624,11475
304,0.834547996521,8153
305,0.0198657177389,14567
306,0.00721454387531,19393
307,0.0551784858108,14722
308,0.978682279587,2856
309,0.715231716633,10782
310,0.57160872221,4893
311,0.0178645774722,11687
312,0.977545559406,11471
313,0.00930912420154,11609
314,0.703846693039,8160
315,0.77572196722,15254
316,0.262853294611,15895
317,0.905777454376,6532
318,0.598317086697,15816
319,0.00486664567143,12653
320,0.417678743601,14591
321,0.512266099453,15269
322,0.894781529903,18026
323,0.675105631351,10094
324,0.905446112156,8924
325,0.191765367985,13483
326,0.0102407597005,11083
327,0.011307653971,17019
328,0.0116392392665,3517
329,0.868772566319,3223
330,0.999256193638,16990
331,0.840517222881,12416
332,0.0249679945409,14607
333,0.967335879803,16279
334,0.762519001961,14629
335,0.00632679648697,11235
336,0.677636623383,11210
337,0.864255845547,6242
338,0.898576438427,6938
339,0.518338859081,16016
340,0.84540528059,6998
341,0.365724235773,9799
342,0.59003341198,3892
343,0.0426826179028,9046
344,0.0036588171497,18973
345,0.306190818548,3398
346,0.8371104002,3153
347,0.945419311523,13549
348,0.606377720833,3668
349,0.999846816063,3180
350,0.00204321881756,18624
351,0.00250335480087,12041
352,0.903741598129,3880
353,0.779971539974,2292
354,0.756864249706,6765
355,0.980330169201,6872
356,0.852877259254,5202
357,0.640560090542,3457
358,0.04893540591,17175
359,0.00275807874277,14751
360,0.967953026295,336
361,0.39914688468,16551
362,0.972613096237,9402
363,0.5296459198,5630
364,0.0100232223049,15065
365,0.338493108749,18800
366,0.86565810442,13179
367,0.270145207644,17095
368,0.526883363724,6972
369,0.38142234087,12141
370,0.55834454298,11325
371,0.814899325371,6583
372,0.527263998985,16363
373,0.0234227310866,10481
374,0.792500019073,11697
375,0.535291016102,3373
376,0.192828193307,9712
377,0.0120769524947,18541
378,0.25253868103,15164
379,0.532957613468,9599
380,0.00178261706606,16433
381,0.00295983999968,12801
382,0.574515938759,4416
383,0.143344417214,7464
384,0.928803741932,5456
385,0.00865058787167,13690
386,0.898615121841,8219
387,0.873445391655,12009
388,0.0397068448365,7544
389,0.414549648762,10228
390,0.901230931282,13839
391,0.0349762663245,17058
392,0.0110373375937,12535
393,0.956212997437,14047
394,0.0140231018886,14621
395,0.355641782284,11951
396,0.719931364059,1652
397,0.102289251983,11938
398,0.870498180389,7798
399,0.778932273388,4467
400,0.463271945715,3399
401,0.0101373810321,3308
402,0.267410129309,14754
403,0.00301318406127,12827
404,0.444909572601,8128
405,0.675808429718,2093
406,0.901960790157,14855
407,0.263297736645,7813
408,0.780495524406,3003
409,0.0650663301349,16708
410,0.68451821804,12911
411,0.743393838406,3568
412,0.0176264550537,5939
413,0.815000414848,18775
414,0.0305238552392,14504
415,0.689981520176,10668
416,0.0150624942034,16395
417,0.415705025196,17132
418,0.0111258104444,19325
419,0.3034504354,13776
420,0.822608470917,13653
421,0.490087836981,14948
422,0.427848041058,11928
423,0.307485818863,8480
424,0.183212012053,7666
425,0.0227622520179,13829
426,0.00354393431917,19479
427,0.0914567634463,1355
428,0.196087807417,13913
429,0.820668637753,18766
430,0.0114229954779,17878
431,0.73078006506,11410
432,0.691956102848,2064
433,0.0255289841443,11726
434,0.315852254629,11150
435,0.227366238832,4995
436,0.832479357719,11920
437,0.0534325800836,11463
438,0.792336821556,17742
439,0.0788467153907,14474
440,0.909635126591,18484
441,0.417267799377,10051
442,0.878692567348,12045
443,0.402299433947,8631
444,0.0202734153718,16243
445,0.00573949376121,19456
446,0.773174285889,14821
447,0.881603240967,10833
448,0.849828839302,7087
449,0.639261603355,14533
450,0.740293383598,12888
451,0.831142485142,12976
452,0.477275192738,18068
453,0.718272387981,14031
454,0.187040954828,17773
455,0.758726119995,13191
456,0.0128057673573,11614
457,0.00345862098038,14781
458,0.708436369896,6693
459,0.0926251634955,16253
460,0.795237123966,2915
461,0.591954052448,7819
462,0.152878910303,13060
463,0.287237256765,5708
464,0.549844503403,3659
465,0.00638417247683,16161
466,0.705231428146,16923
467,0.675354778767,11950
468,0.997586727142,19657
469,0.568772912025,5779
470,0.508444666862,18755
471,0.0291615221649,13833
472,0.0338078588247,15992
473,0.0260293763131,14380
474,0.809851050377,16618
475,0.529899299145,3485
476,0.777271687984,10625
477,0.723609387875,8497
478,0.879786074162,16823
479,0.53015345335,12589
480,0.160015434027,11138
481,0.00609896099195,8267
482,0.31472364068,6211
483,0.890998363495,17305
484,0.00744973355904,17270
485,0.821052670479,12840
486,0.0858785510063,6270
487,0.689785063267,2498
488,0.00627646874636,16689
489,0.0934993103147,10114
490,0.00547271734104,9659
491,0.60919970274,17479
492,0.94871455431,17942
493,0.38048273325,294
494,0.0760749280453,17167
495,0.0270333904773,17484
496,0.695966243744,17561
497,0.0185625012964,19348
498,0.0119644580409,12624
499,0.00495491642505,16135
500,0.875632464886,18688
501,0.00868332572281,15684
502,0.0128991631791,12835
503,0.0272492449731,18508
504,0.855614483356,12689
505,0.685245275497,12422
506,0.792725384235,9797
507,0.0844354704022,5306
508,0.664437890053,18283
509,0.274714082479,12650
510,0.0128689073026,12340
511,0.00583882303908,15858
512,0.276672422886,19131
513,0.851149380207,9355
514,0.596454203129,10677
515,0.288991123438,5353
516,0.0994518250227,5434
517,0.815349698067,307
518,0.331281989813,13091
519,0.00424479832873,13100
520,0.0720726028085,16875
521,0.0178392454982,12805
522,0.0821261405945,17944
523,0.754993319511,6909
524,0.376478910446,14793
525,0.734151601791,19174
526,0.343420296907,18240
527,0.19840849936,17973
528,0.298977792263,10569
529,0.925749123096,14687
530,0.872997522354,5408
531,0.106848485768,10685
532,0.7153236866,8796
533,0.0261330287904,17517
534,0.742532551289,9754
535,0.36644628644,8330
536,0.477770805359,2896
537,0.0100296745077,14939
538,0.398545414209,13124
539,0.00929120369256,7804
540,0.00506516220048,19633
541,0.517185866833,4817
542,0.599869906902,14899
543,0.273381441832,13605
544,0.00648407498375,19594
545,0.828666448593,16225
546,0.0987873822451,10212
547,0.00872163940221,18102
548,0.00320337270387,18731
549,0.540579795837,14093
550,0.00500690517947,12175
551,0.839290320873,7158
552,0.597033143044,8667
553,0.748061597347,8968
554,0.900656759739,376
555,0.380268990993,14253
556,0.907535970211,18324
557,0.0225914437324,17869
558,0.565627813339,15212
559,0.957966268063,7633
560,0.32568988204,18753
561,0.45588684082,10099
562,0.706447899342,13310
563,0.791051983833,7915
564,0.207888647914,7121
565,0.0843698978424,10817
566,0.906589686871,2792
567,0.0192118026316,1750
568,0.0288199409842,11824
569,0.0375527068973,12491
570,0.479050546885,14366
571,0.00564971985295,18735
572,0.00905339885503,8406
573,0.144001722336,11378
574,0.451430022717,2836
575,0.0164063256234,14902
576,0.410507917404,12972
577,0.209578379989,12550
578,0.773132324219,18344
579,0.538672566414,18963
580,0.0337782390416,16051
581,0.845239639282,3294
582,0.00484183803201,11407
583,0.0164750199765,7459
584,0.572351396084,16654
585,0.352624446154,11442
586,0.677708148956,4796
587,0.570178866386,5457
588,0.289308667183,8209
589,0.422566264868,759
590,0.726478397846,5382
591,0.0832031294703,5411
592,0.629513084888,15200
593,0.126334771514,8824
594,0.181279346347,4517
595,0.594339489937,6448
596,0.507075071335,7114
597,0.945970892906,7197
598,0.00449067587033,7297
599,0.461960017681,6642
600,0.890343010426,2723
601,0.794929027557,8822
602,0.432360500097,16440
603,0.443883389235,4992
604,0.668421685696,17835
605,0.00753969047219,19333
606,0.883520483971,9965
607,0.0178153160959,7626
608,0.944739341736,14633
609,0.624476134777,11685
610,0.885592997074,15463
611,0.104359157383,2927
612,0.357956677675,4499
613,0.0225705746561,4476
614,0.743858516216,12752
615,0.0167631395161,15614
616,0.593553602695,11835
617,0.602978050709,3019
618,0.552228450775,5091
619,0.0355276949704,18351
620,0.130558222532,6159
621,0.499839365482,8475
622,0.0098724598065,17810
623,0.456533432007,5126
624,0.487739950418,6577
625,0.9687910676,695
626,0.92347317934,707
627,0.907038211823,17738
628,0.598928630352,8952
629,0.997342169285,18909
630,0.627528131008,104
631,0.00879158265889,12856
632,0.013996899128,16913
633,0.29343265295,11855
634,0.678316712379,18604
635,0.405714035034,16912
636,0.841304898262,9339
637,0.373967528343,17700
638,0.784698426723,15276
639,0.888760685921,1680
640,0.259988963604,579
641,0.59646320343,2482
642,0.0512178801,13757
643,0.00575141608715,17067
644,0.76514673233,16511
645,0.117662847042,9753
646,0.157109856606,17568
647,0.51982486248,13073
648,0.0684450119734,10589
649,0.964108943939,16839
650,0.672576665878,6989
651,0.510479271412,18277
652,0.0163602810353,2923
653,0.0206106249243,12332
654,0.887512147427,8880
655,0.302497237921,16014
656,0.978328824043,7795
657,0.0183289777488,18031
658,0.00759097607806,10426
659,0.0267568491399,17620
660,0.0846594944596,7743
661,0.18451435864,7079
662,0.00471812067553,18813
663,0.784933924675,15865
664,0.00882141012698,16048
665,0.537043631077,14856
666,0.889154851437,9714
667,0.343078136444,18427
668,0.155234754086,14019
669,0.715724229813,10133
670,0.711278378963,17729
671,0.223079681396,14411
672,0.414849638939,131
673,0.606341958046,16599
674,0.0320406854153,18687
675,0.522829353809,10734
676,0.470108896494,12350
677,0.813878297806,9781
678,0.654357790947,17908
679,0.266705393791,4359
680,0.982826948166,7837
681,0.514395475388,12999
682,0.865679085255,3468
683,0.806085348129,10311
684,0.105325266719,11517
685,0.888774812222,14935
686,0.999846816063,6514
687,0.153161853552,8553
688,0.999718010426,19656
689,0.598750591278,11488
690,0.97205466032,11550
691,0.447825670242,5274
692,0.186312362552,17654
693,0.697526216507,10306
694,0.394853174686,1216
695,0.0153960837051,1903
696,0.930059254169,6609
697,0.070795416832,18870
698,0.0481160618365,18
699,0.999846816063,8857
700,0.61023324728,302
701,0.999846816063,9460
702,0.895718097687,3496
703,0.838872015476,9098
704,0.00745988776907,19026
705,0.999846816063,10130
706,0.843304276466,18076
707,0.626561462879,1842
708,0.123074509203,53
709,0.0875926837325,10598
710,0.0177643671632,13406
711,0.842419505119,18060
712,0.173569783568,16563
713,0.919959366322,1298
714,0.331771433353,17023
715,0.959690213203,2872
716,0.00694498233497,18627
717,0.00290159415454,19051
718,0.00458084931597,13608
719,0.622801244259,14556
720,0.00588521827012,19305
721,0.268029183149,18551
722,0.531660318375,10588
723,0.783070862293,14259
724,0.0320496410131,3594
725,0.601525783539,15586
726,0.115849360824,10932
727,0.847705066204,1259
728,0.998022198677,18657
729,0.273110985756,2322
730,0.00251075881533,14507
731,0.0183390919119,10172
732,0.00695961574093,17035
733,0.863902509212,14143
734,0.591727554798,1092
735,0.00400314619765,4892
736,0.185035631061,16178
737,0.463986158371,1919
738,0.780845582485,7170
739,0.5634791255,6126
740,0.420653909445,18473
741,0.0958336889744,3620
742,0.428800851107,8167
743,0.175517424941,1813
744,0.465166181326,1180
745,0.479488998652,13978
746,0.351837515831,11706
747,0.00411893473938,10315
748,0.895495831966,4000
749,0.00886366423219,14949
750,0.126268938184,16155
751,0.356434553862,11643
752,0.692900598049,7860
753,0.593430697918,17176
754,0.0814824029803,14223
755,0.766856729984,8431
756,0.385867834091,5595
757,0.789938211441,4848
758,0.999846816063,6320
759,0.936768352985,17615
760,0.820299685001,9271
761,0.2937977314,14874
762,0.672363638878,6164
763,0.767467021942,8765
764,0.490249156952,4383
765,0.00869907252491,11262
766,0.443351060152,4123
767,0.995854616165,19555
768,0.0102071464062,16364
769,0.00218237796798,14956
770,0.00328549137339,15140
771,0.931334197521,1304
772,0.995172917843,19403
773,0.947633087635,3724
774,0.921977460384,16127
775,0.65467274189,11940
776,0.989803671837,1317
777,0.614594817162,11895
778,0.960854113102,5805
779,0.915406644344,1354
780,0.950838267803,7775
781,0.864263951778,3521
782,0.951103568077,17680
783,0.00348921236582,16041
784,0.0157972406596,3642
785,0.402070373297,8259
786,0.228817522526,1197
787,0.0696012526751,18267
788,0.402747094631,8719
789,0.00154518825002,16414
790,0.00357510265894,18839
791,0.172873407602,12706
792,0.820400774479,14763
793,0.00523347919807,13368
794,0.365891605616,8461
795,0.139935880899,7315
796,0.845661103725,10412
797,0.175219088793,1688
798,0.95163077116,8450
799,0.576489090919,17516
800,0.64580398798,121
801,0.238437071443,17387
802,0.870776116848,2990
803,0.999846816063,17967
804,0.626678824425,10512
805,0.49666556716,10550
806,0.92509073019,407
807,0.102296456695,7064
808,0.882102608681,14990
809,0.997190058231,19602
810,0.78298074007,3721
811,0.419496297836,9508
812,0.0194781571627,14825
813,0.871719777584,194
814,0.96015048027,12050
815,0.164966121316,12465
816,0.713559150696,7559
817,0.00752485496923,16536
818,0.294350415468,6527
819,0.900141835213,15310
820,0.268526166677,8087
821,0.999846816063,7965
822,0.912281572819,8157
823,0.92332136631,8306
824,0.78152012825,16795
825,0.999846816063,368
826,0.649111092091,17228
827,0.865643084049,1039
828,0.453711777925,12412
829,0.0780349075794,914
830,0.249473899603,14137
831,0.999846816063,9779
832,0.664807081223,19301
833,0.94535535574,9843
834,0.853238046169,16062
835,0.947772979736,2763
836,0.612347006798,4125
837,0.862973034382,472
838,0.419641315937,696
839,0.678032517433,2389
840,0.505955815315,2542
841,0.85301554203,17085
842,0.411937773228,9148
843,0.0381982140243,16865
844,0.920971512794,14359
845,0.97400867939,1779
846,0.52723389864,2183
847,0.998904943466,19513
848,0.738936543465,4410
849,0.79695558548,3095
850,0.318953096867,12769
851,0.0340209417045,14209
852,0.44729167223,15392
853,0.23784776032,8669
854,0.812210083008,17520
855,0.0390310585499,114
856,0.167533680797,7937
857,0.137922093272,10076
858,0.78977638483,9247
859,0.00148582214024,18138
860,0.914607584476,12480
861,0.0560309626162,1653
862,0.287543267012,3268
863,0.978488922119,9257
864,0.110385388136,16028
865,0.0430184938014,3860
866,0.0320234894753,1366
867,0.487633913755,2988
868,0.421202003956,5330
869,0.982131361961,4803
870,0.390181303024,3567
871,0.692858099937,2424
872,0.0300361663103,18493
873,0.117737151682,2062
874,0.00213420740329,14303
875,0.37508392334,11662
876,0.0102527383715,4335
877,0.0803492441773,14710
878,0.411051511765,12054
879,0.00631781853735,16000
880,0.235202550888,100
881,0.756297469139,16349
882,0.0813392475247,15978
883,0.537917435169,11749
884,0.0484555102885,12479
885,0.291204452515,428
886,0.706069529057,14721
887,0.0230585224926,10369
888,0.484712719917,10768
889,0.00739298202097,18981
890,0.944715321064,9031
891,0.00598266907036,8744
892,0.910954773426,18916
893,0.370080798864,11814
894,0.327120751143,5051
895,0.877038121223,3331
896,0.641014814377,684
897,0.00458927825093,9559
898,0.569812059402,15839
899,0.456482440233,4219
900,0.00273699546233,18625
901,0.384707272053,7112
902,0.287597537041,10465
903,0.921767234802,17208
904,0.780030071735,3016
905,0.213236421347,315
906,0.774209320545,16354
907,0.943521916866,4132
908,0.305063188076,5327
909,0.375301808119,14459
910,0.932118833065,4549
911,0.153303384781,14757
912,0.999846816063,2260
913,0.999846816063,151
914,0.737228393555,16429
915,0.154586866498,13985
916,0.0034965169616,18015
917,0.643031358719,16807
918,0.972038626671,8168
919,0.00657094130293,10323
920,0.915566921234,9908
921,0.197877705097,9649
922,0.499884933233,7422
923,0.45296561718,9221
924,0.0107318917289,18652
925,0.677030265331,17588
926,0.574564874172,11905
927,0.805230975151,13687
928,0.0115921478719,17031
929,0.00775362178683,18810
930,0.851032078266,14538
931,0.782466113567,17710
932,0.952848017216,12162
933,0.427692949772,7145
934,0.956502020359,3157
935,0.00530648371205,9825
936,0.301243692636,4375
937,0.0561141707003,11861
938,0.00646205991507,5597
939,0.00988056883216,17609
940,0.0144416410476,5989
941,0.906486809254,13418
942,0.00931260827929,13343
943,0.00495319114998,16532
944,0.938408493996,8457
945,0.142836213112,17736
946,0.468031138182,529
947,0.111863665283,18149
948,0.36295107007,16500
949,0.691247999668,6181
950,0.883845329285,8072
951,0.0210180599242,16609
952,0.105047538877,415
953,0.706128835678,9269
954,0.8167963624,13314
955,0.872163116932,8386
956,0.0612451843917,5375
957,0.392569750547,5862
958,0.568882584572,7026
959,0.966087818146,17884
960,0.366852641106,11699
961,0.942925870419,7612
962,0.0805315226316,8250
963,0.959705591202,1762
964,0.24097494781,11174
965,0.00656872242689,19440
966,0.503718912601,11161
967,0.00845934264362,11042
968,0.47967389226,12406
969,0.757528603077,9936
970,0.148600503802,5003
971,0.0169485174119,14073
972,0.252591133118,7591
973,0.604958117008,908
974,0.00283943908289,12955
975,0.0891002416611,6881
976,0.392683237791,5742
977,0.326420664787,15464
978,0.565093874931,2951
979,0.131462723017,5830
980,0.84496730566,5730
981,0.867088854313,13900
982,0.612019777298,8971
983,0.803379952908,17650
984,0.0207995157689,18012
985,0.257842093706,13939
986,0.700392007828,17800
987,0.879922866821,15007
988,0.730299651623,16071
989,0.855437099934,14305
990,0.830685794353,9952
991,0.650820910931,15405
992,0.786973118782,14641
993,0.00909040868282,19649
994,0.728474020958,2641
995,0.999846816063,12723
996,0.999846816063,18416
997,0.197222426534,2464
998,0.430711954832,10357
999,0.58167386055,7248
1000,0.0174844898283,7443
1001,0.953875482082,5899
1002,0.927656233311,7706
1003,0.178124725819,11295
1004,0.970152080059,7127
1005,0.753106117249,13141
1006,0.660575568676,1030
1007,0.999846816063,3572
1008,0.00468655535951,12895
1009,0.922568261623,17735
1010,0.0254772342741,16853
1011,0.651028513908,9390
1012,0.799266219139,9365
1013,0.978923618793,18430
1014,0.897831261158,16974
1015,0.00682191923261,16594
1016,0.997504174709,19659
1017,0.929912209511,6558
1018,0.999846816063,141
1019,0.0715160295367,5265
1020,0.640430688858,6503
1021,0.997342884541,18748
1022,0.999846816063,1733
1023,0.00408291490749,6191
1024,0.00956559088081,11802
1025,0.887507498264,9515
1026,0.00927595514804,8612
1027,0.560656309128,3664
1028,0.00691680656746,19119
1029,0.00482154916972,18960
1030,0.689149677753,19032
1031,0.468386441469,8964
1032,0.232508778572,9298
1033,0.656251549721,12122
1034,0.386383414268,12768
1035,0.00596484495327,16902
1036,0.806922316551,13216
1037,0.136541247368,5848
1038,0.00738856382668,17825
1039,0.958345413208,13298
1040,0.0116637796164,4107
1041,0.991723716259,7515
1042,0.960608541965,5634
1043,0.719457626343,6381
1044,0.0730196088552,19005
1045,0.287277668715,4117
1046,0.809680819511,14022
1047,0.879406452179,13063
1048,0.248374909163,10922
1049,0.484945744276,5796
1050,0.287926286459,18592
1051,0.711297690868,4041
1052,0.693401157856,9760
1053,0.485162228346,1706
1054,0.939442098141,4004
1055,0.842899799347,9400
1056,0.68108189106,2658
1057,0.817443430424,7402
1058,0.11115437001,6133
1059,0.282805532217,5965
1060,0.306082218885,10546
1061,0.692404866219,9792
1062,0.846881628036,10503
1063,0.974333286285,6083
1064,0.935076713562,6370
1065,0.999846816063,17146
1066,0.257899999619,10871
1067,0.452319055796,14986
1068,0.999846816063,7468
1069,0.915963768959,9260
1070,0.965339243412,384
1071,0.512611150742,3621
1072,0.478507190943,7370
1073,0.871522068977,12161
1074,0.446944952011,6551
1075,0.146503299475,11483
1076,0.317689538002,10595
1077,0.00401265965775,8996
1078,0.0239343922585,1004
1079,0.0564461834729,11369
1080,0.863743424416,16660
1081,0.72558170557,18816
1082,0.979604959488,13056
1083,0.00309463078156,9080
1084,0.165654912591,13850
1085,0.667499005795,2338
1086,0.0106969969347,5414
1087,0.7342466712,3516
1088,0.187612771988,17449
1089,0.437841266394,7895
1090,0.00796902645379,11504
1091,0.00468093389645,10303
1092,0.87782728672,19176
1093,0.0466176830232,15879
1094,0.96867442131,7056
1095,0.358300536871,7259
1096,0.927367448807,8910
1097,0.883545219898,6784
1098,0.158512160182,5060
1099,0.834860920906,12209
1100,0.0561387985945,11158
1101,0.697778224945,7785
1102,0.616547822952,2854
1103,0.975148618221,2794
1104,0.749786496162,4539
1105,0.68572050333,2131
1106,0.261933505535,16101
1107,0.0787022560835,11361
1108,0.003014347516,14356
1109,0.956804037094,8786
1110,0.00640822807327,19077
1111,0.924275815487,12441
1112,0.97541475296,10689
1113,0.699658811092,1280
1114,0.689670562744,1645
1115,0.947293817997,6452
1116,0.851194620132,3313
1117,0.999846816063,12692
1118,0.732245743275,17297
1119,0.0138128716499,6844
1120,0.542582690716,4026
1121,0.281912207603,6105
1122,0.436176806688,1828
1123,0.993830025196,3067
1124,0.999846816063,14809
1125,0.966807723045,7770
1126,0.615918576717,7277
1127,0.987456381321,4167
1128,0.741958141327,582
1129,0.66198605299,12661
1130,0.913062691689,18579
1131,0.00421645259485,18254
1132,0.207945168018,7905
1133,0.997493386269,17030
